"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-9-100729362-1559395669-com.pg2.nikkisea.diamond188-lbnikkien.mto.zing.vn-9790-1","9","20190601132753-5cf27d594f9c3","100729362","com.pg2.nikkisea.diamond188","50456","usd","0","[[{"id":0,"type":4,"num":376},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 21:28:05","2019-06-01 21:28:05","","","0","1","2670890146257908"
"9-99-100248423-1559395602-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-0","9","20190601132642-5cf27d127fc0e","100248423","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":756}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 21:27:04","2019-06-01 21:27:04","","","0","0","108973296951133002055"
