"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-94-100024526-1559397497-com.pg2.nikkisea.diamond668-lbnikkien.mto.zing.vn-9790-1","9","20190601135817-5cf28479c32e6","100024526","com.pg2.nikkisea.diamond668","168581","usd","0","[[{"id":0,"type":4,"num":668},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 21:58:32","2019-06-01 21:58:32","","","0","1","1376306342399783"
