"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-53-100232919-1559358610-com.pg2.nikkisea.pack99w-lbnikkien.mto.zing.vn-9790-1","9","20190601031014-5cf1ec96269d1","100232919","com.pg2.nikkisea.pack99w","16706","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 11:10:36","2019-06-01 11:10:36","","","0","1","2421653617972935"
