"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-39-100725315-1559367936-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-0","9","20190601054537-5cf2110112de4","100725315","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":378}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 13:45:48","2019-06-01 13:45:48","","","0","0","114815195802093583496"
