"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-39-100725315-1559345477-com.pg2.nikkisea.diamond188-lbnikkien.mto.zing.vn-9790-0","9","20190531233118-5cf1b94639287","100725315","com.pg2.nikkisea.diamond188","50456","usd","0","[[{"id":0,"type":4,"num":376},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 07:31:47","2019-06-01 07:31:47","","","0","0","114815195802093583496"
