"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-39-100703803-1559352081-com.pg2.nikkisea.diamond668-lbnikkien.mto.zing.vn-9790-1","9","20190601012123-5cf1d3131cb0d","100703803","com.pg2.nikkisea.diamond668","168581","usd","0","[[{"id":0,"type":4,"num":1336},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 09:21:42","2019-06-01 09:21:42","","","0","1","779961512354836"
