"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-45-100023924-1559352447-com.pg2.nikkisea.pack1499d-lbnikkien.mto.zing.vn-9790-1","9","20190601012729-5cf1d4814d07f","100023924","com.pg2.nikkisea.pack1499d","252956","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 09:27:49","2019-06-01 09:27:49","","","0","1","115897500131839844775"
"9-99-100000715-1559352503-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-1","9","20190601012823-5cf1d4b7854dd","100000715","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":756}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 09:28:44","2019-06-01 09:28:44","","","0","1","10206106810229060"
