"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-69-100291314-1559384178-com.pg2.nikkisea.pack99w-lbnikkien.mto.zing.vn-9790-1","9","20190601101618-5cf25072ddb5a","100291314","com.pg2.nikkisea.pack99w","16706","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 18:16:28","2019-06-01 18:16:28","","","0","1","104334813373010943565"
