"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-69-100102366-1559381968-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-1","9","20190601093929-5cf247d11b5be","100102366","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":378}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 17:39:40","2019-06-01 17:39:40","","","0","1","111860199909108147459"
