"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-62-100104106-1559378182-com.pg2.nikkisea.diamond120-lbnikkien.mto.zing.vn-9790-1","9","20190601083624-5cf239083bf31","100104106","com.pg2.nikkisea.diamond120","33581","usd","0","[[{"id":0,"type":4,"num":240},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 16:36:46","2019-06-01 16:36:46","","","0","1","373951572987523"
