"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-36-100726117-1559363272-com.pg2.nikkisea.diamond188-lbnikkien.mto.zing.vn-9790-0","9","20190601042752-5cf1fec8d3e59","100726117","com.pg2.nikkisea.diamond188","50456","usd","0","[[{"id":0,"type":4,"num":188},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 12:28:10","2019-06-01 12:28:10","","","0","0","20190504162241155698696175725"
