"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-96-100200989-1559389649-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-0","9","20190601114729-5cf265d1b1799","100200989","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":378}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 19:47:43","2019-06-01 19:47:43","","","0","0","10154918487644401"
