"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-34-100727551-1559352687-com.pg2.nikkisea.packdiscount-lbnikkien.mto.zing.vn-9790-1","9","20190601013128-5cf1d5708ec8c","100727551","com.pg2.nikkisea.packdiscount","16706","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 09:31:44","2019-06-01 09:31:44","","","0","1","101708422439631978524"
