"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-53-100705964-1559363421-com.pg2.nikkisea.pack299h-lbnikkien.mto.zing.vn-9790-1","9","20190601043026-5cf1ff6260217","100705964","com.pg2.nikkisea.pack299h","50456","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 12:30:49","2019-06-01 12:30:49","","","0","1","108613181454995168673"
