"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-39-100725315-1559346342-com.pg2.nikkisea.diamond188-lbnikkien.mto.zing.vn-9790-0","9","20190531234542-5cf1bca6ef761","100725315","com.pg2.nikkisea.diamond188","50456","usd","0","[[{"id":0,"type":4,"num":188},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 07:45:50","2019-06-01 07:45:50","","","0","0","114815195802093583496"
"9-39-100725315-1559346519-com.pg2.nikkisea.diamond120-lbnikkien.mto.zing.vn-9790-0","9","20190531234839-5cf1bd57df238","100725315","com.pg2.nikkisea.diamond120","33581","usd","0","[[{"id":0,"type":4,"num":120},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 07:48:48","2019-06-01 07:48:48","","","0","0","114815195802093583496"
