"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-9-100729362-1559395331-com.pg2.nikkisea.packluckcoin-lbnikkien.mto.zing.vn-9790-1","9","20190601132215-5cf27c0790ffe","100729362","com.pg2.nikkisea.packluckcoin","16706","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 21:22:33","2019-06-01 21:22:33","","","0","1","2670890146257908"
