"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-38-100720747-1559368862-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-0","9","20190601060103-5cf2149f62160","100720747","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":756}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 14:01:18","2019-06-01 14:01:18","","","0","0","103865370244404399584"
