"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-7-100729231-1559376374-com.pg2.nikkisea.pack199d-lbnikkien.mto.zing.vn-9790-0","9","20190601080615-5cf231f7430b0","100729231","com.pg2.nikkisea.pack199d","33581","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 16:06:28","2019-06-01 16:06:28","","","0","0","104893335776391336942"
