"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-53-100349093-1559382698-com.pg2.nikkisea.pack299v-lbnikkien.mto.zing.vn-9790-1","9","20190601095139-5cf24aab864b0","100349093","com.pg2.nikkisea.pack299v","50456","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 17:51:49","2019-06-01 17:51:49","","","0","1","118358311788136929161"
"9-58-100714761-1559382626-com.pg2.nikkisea.diamond120-lbnikkien.mto.zing.vn-9790-0","9","20190601095027-5cf24a631095c","100714761","com.pg2.nikkisea.diamond120","33581","usd","0","[[{"id":0,"type":4,"num":240},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 17:50:47","2019-06-01 17:50:47","","","0","0","100698222527978068925"
"9-58-100714761-1559382648-com.pg2.nikkisea.diamond188-lbnikkien.mto.zing.vn-9790-0","9","20190601095048-5cf24a78f1b38","100714761","com.pg2.nikkisea.diamond188","50456","usd","0","[[{"id":0,"type":4,"num":376},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 17:51:03","2019-06-01 17:51:03","","","0","0","100698222527978068925"
