"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-36-100726117-1559362457-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-0","9","20190601041418-5cf1fb9a47e85","100726117","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":756}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 12:14:41","2019-06-01 12:14:41","","","0","0","20190504162241155698696175725"
"9-59-100012714-1559362264-com.pg2.nikkisea.pack99q-lbnikkien.mto.zing.vn-9790-1","9","20190601041107-5cf1fadbb209a","100012714","com.pg2.nikkisea.pack99q","16706","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 12:11:23","2019-06-01 12:11:23","","","0","1","1334746829924541"
