"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-96-100343811-1559337015-com.pg2.nikkisea.pack599g-lbnikkien.mto.zing.vn-9790-1","9","20190531211018-5cf1983ab5089","100343811","com.pg2.nikkisea.pack599g","101081","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 05:10:48","2019-06-01 05:10:48","","","0","1","20171230030958151460339869218"
