"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-76-100504156-1559343776-com.pg2.nikkisea.pack599g-lbnikkien.mto.zing.vn-9790-1","9","20190531230301-5cf1b2a5daa5e","100504156","com.pg2.nikkisea.pack599g","101081","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 07:03:34","2019-06-01 07:03:34","","","0","1","20180216070811151876489181224"
