"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-27-100726771-1559365141-com.pg2.nikkisea.pack199d-lbnikkien.mto.zing.vn-9790-0","9","20190601045901-5cf206155b015","100726771","com.pg2.nikkisea.pack199d","33581","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 12:59:24","2019-06-01 12:59:24","","","0","0","433271894169158"
