"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-52-100699968-1559363742-com.pg2.nikkisea.packdiscount-lbnikkien.mto.zing.vn-9790-1","9","20190601043543-5cf2009f7ba96","100699968","com.pg2.nikkisea.packdiscount","16706","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 12:36:09","2019-06-01 12:36:09","","","0","1","115155821851520115108"
