"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-72-100651646-1559397978-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-1","9","20190601140618-5cf2865a5c647","100651646","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":378}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 22:06:29","2019-06-01 22:06:29","","","0","1","112213611131792324072"
