"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-71-100298553-1559384985-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-1","9","20190601102946-5cf2539a7d2cd","100298553","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":756}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 18:30:09","2019-06-01 18:30:09","","","0","1","159196521490371"
