"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-58-100714761-1559356841-com.pg2.nikkisea.packstamina-lbnikkien.mto.zing.vn-9790-0","9","20190601024041-5cf1e5a9aa65a","100714761","com.pg2.nikkisea.packstamina","219206","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 10:41:00","2019-06-01 10:41:00","","","0","0","100698222527978068925"
