"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-61-100648260-1559364757-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-1","9","20190601045238-5cf20496005a3","100648260","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":756}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 12:54:34","2019-06-01 12:54:34","","","0","1","1913463308673178"
