"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-71-100383454-1559344815-com.pg2.nikkisea.diamond668-lbnikkien.mto.zing.vn-9790-0","9","20190531232015-5cf1b6afb5254","100383454","com.pg2.nikkisea.diamond668","168581","usd","0","[[{"id":0,"type":4,"num":1336},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 07:20:28","2019-06-01 07:20:28","","","0","0","10156442256459239"
