"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-39-100725315-1559346224-com.pg2.nikkisea.pack199g-lbnikkien.mto.zing.vn-9790-0","9","20190531234344-5cf1bc3050d01","100725315","com.pg2.nikkisea.pack199g","33581","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 07:43:54","2019-06-01 07:43:54","","","0","0","114815195802093583496"
"9-39-100725315-1559346289-com.pg2.nikkisea.diamond188-lbnikkien.mto.zing.vn-9790-0","9","20190531234449-5cf1bc71a25fb","100725315","com.pg2.nikkisea.diamond188","50456","usd","0","[[{"id":0,"type":4,"num":188},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0},{"id":0,"type":0,"num":0}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 07:44:57","2019-06-01 07:44:57","","","0","0","114815195802093583496"
