"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-34-100712820-1559336313-com.pg2.nikkisea.pack99pp-lbnikkien.mto.zing.vn-9790-1","9","20190531205838-5cf1957e9b4ce","100712820","com.pg2.nikkisea.pack99pp","16706","usd","0","[]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 04:59:01","2019-06-01 04:59:01","","","0","1","2378918765514627"
"9-54-100136061-1559335182-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-0","9","20190531203942-5cf1910e933d3","100136061","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":378}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 04:39:53","2019-06-01 04:39:53","","","0","0","10213407861854000"
