"orderid","channel","transid","accountid","productid","money","currency","status","orderdetail","ordermd5","mtime","ctime","openid","fopenid","totaljewel","platform","openid"
"9-39-100725315-1559367936-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-0","9","20190601054537-5cf2110112de4","100725315","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":378}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 13:45:48","2019-06-01 13:45:48","","","0","0","114815195802093583496"
"9-70-100694014-1559365366-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-1","9","20190601050246-5cf206f6e0dfd","100694014","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":378}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 13:02:58","2019-06-01 13:02:58","","","0","1","10155782572031074"
"9-81-100192122-1559366803-com.pg2.nikkisea.diamond377-lbnikkien.mto.zing.vn-9790-1","9","20190601052646-5cf20c9601067","100192122","com.pg2.nikkisea.diamond377","101081","usd","0","[[{"id":0,"type":4,"num":756}]]","ÔŒÙ\0²é€\t˜ìøB~","2019-06-01 13:27:04","2019-06-01 13:27:04","","","0","1","108305391127500641508"
